self-play次数,loss,entropy
136,2.797715187072754,2.2008161544799805
137,2.9359233379364014,2.330320119857788
138,2.814533233642578,2.3206160068511963
139,2.928060531616211,2.2505648136138916
140,2.8362655639648438,2.311119556427002
141,2.8132357597351074,2.3315541744232178
142,2.8816609382629395,2.348109245300293
143,2.708789348602295,2.226234197616577
144,2.7235984802246094,2.229682683944702
145,2.758349895477295,2.2532148361206055
146,2.7309601306915283,2.2489001750946045
147,2.765651226043701,2.2345311641693115
148,2.753467082977295,2.3364641666412354
149,2.8178977966308594,2.349850654602051
150,2.7607789039611816,2.3140974044799805
151,2.738776922225952,2.2395055294036865
152,2.7402515411376953,2.2152905464172363
153,2.6555747985839844,2.1750452518463135
154,2.7220630645751953,2.165092706680298
155,2.690134048461914,2.183457851409912
156,2.6573846340179443,2.2258872985839844
157,2.6683695316314697,2.2375292778015137
158,2.728745937347412,2.189816951751709
159,2.605180025100708,2.1764378547668457
160,2.7758593559265137,2.250396966934204
161,2.625542640686035,2.168262004852295
162,2.65869402885437,2.134044647216797
163,2.6900010108947754,2.157289505004883
164,2.6104509830474854,2.104233741760254
165,2.6029372215270996,2.1367294788360596
166,2.591698408126831,2.084038496017456
167,2.6266708374023438,2.188734769821167
168,2.687431573867798,2.2281394004821777
169,2.641155242919922,2.1281864643096924
170,2.588331460952759,2.1474897861480713
171,2.558220863342285,2.0620672702789307
172,2.5717551708221436,2.145195722579956
173,2.643455743789673,2.165862798690796
174,2.5532548427581787,2.112973690032959
175,2.517505407333374,2.0235846042633057
176,2.630155563354492,2.106633186340332
177,2.60526180267334,2.110464572906494
178,2.5644783973693848,2.160459518432617
179,2.548184871673584,2.140333890914917
180,2.5412683486938477,2.110966205596924
181,2.5925049781799316,2.1611340045928955
182,2.4948489665985107,2.0519516468048096
183,2.4213130474090576,1.9962108135223389
184,2.572604179382324,2.0570592880249023
185,2.4464330673217773,2.054464101791382
186,2.513051986694336,2.0834922790527344
187,2.652761697769165,2.144747734069824
188,2.6891298294067383,2.084693193435669
189,2.5255849361419678,1.9960277080535889
190,2.6420302391052246,2.135089635848999
191,2.6400954723358154,2.054513931274414
192,2.638659954071045,2.1043803691864014
193,2.6665592193603516,2.060730218887329
194,2.570996046066284,2.079005241394043
195,2.7625536918640137,2.0764646530151367
196,2.7084274291992188,2.083082437515259
197,2.7265706062316895,2.0730433464050293
198,2.6823015213012695,2.016908645629883
199,2.7608580589294434,2.1433053016662598
200,2.6236443519592285,2.076507568359375
201,2.860255241394043,2.101034164428711
202,2.6488888263702393,1.9940050840377808
203,2.712265968322754,2.076988935470581
204,2.7152962684631348,2.1124439239501953
205,2.769552707672119,2.001187324523926
206,2.7825703620910645,2.1393795013427734
207,2.850253105163574,2.0885562896728516
208,2.814593553543091,2.1147186756134033
209,2.799330234527588,2.1610634326934814
210,2.809298515319824,2.0727126598358154
211,2.7868056297302246,2.079136610031128
212,2.973390579223633,2.224529504776001
213,3.0235371589660645,2.181035041809082
214,2.873875141143799,2.243744373321533
215,2.9395077228546143,2.14717173576355
216,2.9227638244628906,2.2313179969787598
217,2.9602670669555664,2.187201976776123
218,2.950610876083374,2.2669081687927246
219,2.892484664916992,2.2553904056549072
220,2.8379404544830322,2.1572506427764893
221,2.8855018615722656,2.1905932426452637
222,2.976837158203125,2.268742561340332
223,2.8873417377471924,2.2493410110473633
224,2.8815040588378906,2.258176565170288
225,2.8618664741516113,2.2485029697418213
226,2.854720115661621,2.32016921043396
227,2.898022174835205,2.282829999923706
228,2.864130735397339,2.262519359588623
229,2.840488910675049,2.261687994003296
230,2.8656580448150635,2.2004847526550293
231,2.9480772018432617,2.254809617996216
232,2.8823041915893555,2.367924451828003
233,2.825024127960205,2.3483736515045166
234,2.9207053184509277,2.2554116249084473
235,2.8779568672180176,2.242030143737793
236,2.8347654342651367,2.2995362281799316
237,2.78987455368042,2.294147491455078
238,3.0117015838623047,2.4366872310638428
239,2.839221954345703,2.3388965129852295
240,2.9604978561401367,2.3679697513580322
241,2.7562143802642822,2.318942070007324
242,2.8153367042541504,2.3247313499450684
243,2.8370401859283447,2.3507003784179688
244,2.7283220291137695,2.269963026046753
245,2.7601051330566406,2.3657612800598145
246,2.8124256134033203,2.353248357772827
247,2.721940279006958,2.3152053356170654
248,2.7788445949554443,2.4186317920684814
249,2.665199041366577,2.2879698276519775
250,2.7113356590270996,2.3485517501831055
251,2.624851703643799,2.3616647720336914
252,2.7233662605285645,2.2812142372131348
253,2.6734817028045654,2.3117029666900635
254,2.6711864471435547,2.3136603832244873
255,2.676774263381958,2.320753574371338
256,2.672767162322998,2.3194446563720703
257,2.6906633377075195,2.3220713138580322
258,2.7441587448120117,2.3131184577941895
259,2.7553353309631348,2.405017375946045
260,2.829846143722534,2.315084218978882
261,2.726585865020752,2.393324613571167
262,2.796782970428467,2.2810652256011963
263,2.730325937271118,2.334163188934326
264,2.692859411239624,2.238485336303711
265,2.82765793800354,2.320157051086426
266,2.79597544670105,2.332858085632324
267,2.854255199432373,2.4313149452209473
268,2.812227249145508,2.320505142211914
269,2.700247049331665,2.341888189315796
270,2.815551996231079,2.331714153289795
271,2.870521068572998,2.3145837783813477
272,2.7638299465179443,2.329141855239868
273,2.719243288040161,2.2516353130340576
274,2.708240509033203,2.2826826572418213
275,2.876591205596924,2.3044981956481934
276,2.8544206619262695,2.305447816848755
277,2.7426648139953613,2.2097256183624268
278,2.768643379211426,2.337068796157837
279,2.7551822662353516,2.272416830062866
280,2.8799281120300293,2.326483726501465
281,2.802685260772705,2.345547914505005
282,2.9668407440185547,2.300584554672241
283,2.839066982269287,2.2783095836639404
284,2.82745361328125,2.2615966796875
285,2.8750338554382324,2.4033586978912354
286,2.7553651332855225,2.339890718460083
287,2.793410539627075,2.25152587890625
288,2.7140414714813232,2.2022898197174072
289,2.874404191970825,2.2825241088867188
290,2.75709867477417,2.2615602016448975
291,2.741211414337158,2.169097423553467
292,2.663145065307617,2.209484577178955
293,2.7074878215789795,2.211768627166748
294,2.753368854522705,2.271495819091797
295,2.812947988510132,2.2024648189544678
296,2.8335673809051514,2.3205718994140625
297,2.75650691986084,2.2575953006744385
298,2.7581517696380615,2.2305030822753906
299,2.77445387840271,2.297893524169922
300,2.8590874671936035,2.317884922027588
301,2.8208508491516113,2.190445899963379
302,2.7569046020507812,2.2879669666290283
303,2.6963109970092773,2.137314558029175
304,2.7658276557922363,2.2688651084899902
305,2.738649606704712,2.184586763381958
306,2.7855465412139893,2.1676156520843506
307,2.7519726753234863,2.1949291229248047
308,2.735717296600342,2.294074535369873
309,2.6587698459625244,2.1222589015960693
310,2.8023557662963867,2.2279398441314697
311,2.7926645278930664,2.2665212154388428
312,2.723656177520752,2.1909267902374268
313,2.685716152191162,2.2052884101867676
314,2.662341833114624,2.2492356300354004
315,2.724778652191162,2.2249083518981934
316,2.79504656791687,2.259185552597046
317,2.696323871612549,2.241929769515991
318,2.7649223804473877,2.1505141258239746
319,2.7767138481140137,2.248425006866455
320,2.815855026245117,2.3012046813964844
321,2.682007312774658,2.2044997215270996
322,2.7136130332946777,2.24721360206604
323,2.6245975494384766,2.114870071411133
324,2.869990587234497,2.2924084663391113
325,2.633007287979126,2.1396756172180176
326,2.6810030937194824,2.0539166927337646
327,2.754683017730713,2.243579149246216
328,2.727492332458496,2.163588047027588
329,2.7319538593292236,2.134376287460327
330,2.679246425628662,2.1355111598968506
331,2.799805164337158,2.171247720718384
332,2.8019521236419678,2.200652599334717
333,2.8432326316833496,2.2678868770599365
334,2.8340182304382324,2.2442328929901123
335,2.717287063598633,2.197160482406616
336,2.760951280593872,2.169760227203369
337,2.7200605869293213,2.2290053367614746
338,2.7616734504699707,2.2177038192749023
339,2.8355813026428223,2.2018911838531494
340,2.7191340923309326,2.164217710494995
341,2.9335570335388184,2.2544002532958984
342,2.882380247116089,2.158748149871826
343,2.8684914112091064,2.198225259780884
344,2.815890312194824,2.0820369720458984
345,2.845104932785034,2.2038326263427734
346,2.9065024852752686,2.1741883754730225
347,2.8698105812072754,2.1973960399627686
348,2.9251880645751953,2.186110496520996
349,2.863358974456787,2.139944314956665
350,2.693507194519043,2.0668022632598877
351,2.8270859718322754,2.116135597229004
352,2.864630699157715,2.137579917907715
353,2.889725923538208,2.1819820404052734
354,2.9078564643859863,2.183642625808716
355,2.8048853874206543,2.1167545318603516
356,2.781965732574463,2.1128149032592773
357,2.8458378314971924,2.225429058074951
358,2.9864914417266846,2.249978542327881
359,2.7184832096099854,2.1028213500976562
360,2.8585758209228516,2.14921236038208
361,2.8069639205932617,2.1456563472747803
362,2.8274552822113037,2.189382553100586
363,2.755048990249634,2.143218517303467
364,2.85559344291687,2.1906213760375977
365,2.8802623748779297,2.158967971801758
366,2.8309166431427,2.1787540912628174
367,2.8325655460357666,2.207550525665283
368,2.767345666885376,2.175196886062622
369,2.8541581630706787,2.191922187805176
370,2.884051561355591,2.2715203762054443
371,2.8812901973724365,2.2140820026397705
372,2.8735480308532715,2.2050256729125977
373,2.885115146636963,2.250988245010376
374,2.777517795562744,2.19811749458313
375,2.707839012145996,2.0763041973114014
376,2.748857021331787,2.053532838821411
377,2.770911455154419,2.1584815979003906
378,2.7475814819335938,2.1073803901672363
379,2.6337594985961914,2.0680179595947266
380,2.7665371894836426,2.1781864166259766
381,2.6750152111053467,2.094484567642212
382,2.7084591388702393,2.154217004776001
383,2.7469913959503174,2.1452414989471436
384,2.730545997619629,2.1226470470428467
385,2.7582807540893555,2.188652753829956
386,2.789263963699341,2.2102129459381104
387,2.7285690307617188,2.1175994873046875
388,2.7264199256896973,2.186295509338379
389,2.74824857711792,2.101921319961548
390,2.6930129528045654,2.1764721870422363
391,2.7513999938964844,2.1770920753479004
392,2.7036914825439453,2.1495673656463623
393,2.773730754852295,2.2083160877227783
394,2.761152744293213,2.2097227573394775
395,2.7112903594970703,2.2147138118743896
396,2.6795036792755127,2.167071580886841
397,2.6164767742156982,2.1741647720336914
398,2.6941752433776855,2.1490135192871094
399,2.5953452587127686,2.17922306060791
400,2.6874003410339355,2.2016561031341553
401,2.820178508758545,2.23297119140625
402,2.681389808654785,2.1795129776000977
403,2.6966748237609863,2.1923410892486572
404,2.775239944458008,2.2387263774871826
405,2.774479627609253,2.1183412075042725
406,2.977809429168701,2.2857611179351807
407,2.85831356048584,2.287734270095825
408,2.8712010383605957,2.1972227096557617
409,2.741170883178711,2.2176032066345215
410,2.825679302215576,2.2638330459594727
411,2.773200511932373,2.1874313354492188
412,2.828896999359131,2.212224245071411
413,2.770015239715576,2.205608606338501
414,2.755704641342163,2.134639263153076
415,2.8046841621398926,2.219939708709717
416,2.7665607929229736,2.202324628829956
417,2.646214246749878,2.15350341796875
418,2.826874017715454,2.251324415206909
419,2.8974316120147705,2.240091323852539
420,2.9113917350769043,2.30013370513916
421,2.8880672454833984,2.3390722274780273
422,2.940265655517578,2.2603139877319336
423,2.8206422328948975,2.238863706588745
424,2.8765416145324707,2.3562722206115723
425,2.7981367111206055,2.3071134090423584
426,2.901115894317627,2.295835256576538
427,2.8308441638946533,2.32839035987854
428,2.842344045639038,2.307896852493286
429,2.8498690128326416,2.2262938022613525
430,2.8768787384033203,2.3431339263916016
431,2.850881576538086,2.28708553314209
432,2.9106292724609375,2.2742292881011963
433,2.786343574523926,2.2832467555999756
434,2.8229446411132812,2.308577299118042
435,2.8780746459960938,2.389556407928467
436,2.832928419113159,2.2712457180023193
437,2.7080438137054443,2.2384181022644043
438,2.910609722137451,2.3738036155700684
439,2.839374542236328,2.370543956756592
440,2.8608689308166504,2.364609479904175
441,2.7524633407592773,2.3244481086730957
442,2.7395710945129395,2.303037643432617
443,2.886378765106201,2.2780985832214355
444,2.8693807125091553,2.3440256118774414
445,2.7521183490753174,2.38497257232666
446,2.863842010498047,2.4054720401763916
447,2.8238344192504883,2.352038860321045
448,2.8016037940979004,2.3544180393218994
449,2.8521947860717773,2.360156536102295
450,2.7707178592681885,2.2756235599517822
451,2.8738791942596436,2.382291078567505
452,2.8490357398986816,2.3558754920959473
453,2.737415075302124,2.274491310119629
454,2.9497227668762207,2.4128010272979736
455,2.9229726791381836,2.390617847442627
456,2.811281681060791,2.3193957805633545
457,2.795391321182251,2.3113420009613037
458,2.9377522468566895,2.40849232673645
459,2.9076826572418213,2.3845462799072266
460,2.898010015487671,2.345168352127075
461,2.874962568283081,2.3305249214172363
462,2.7990009784698486,2.3106861114501953
463,2.8891208171844482,2.357698440551758
464,2.895979404449463,2.3326220512390137
465,2.8859047889709473,2.3035905361175537
466,2.7461965084075928,2.323448657989502
467,2.747981071472168,2.259474754333496
468,2.7916181087493896,2.28310489654541
469,2.779261350631714,2.305331230163574
470,2.857661724090576,2.3360097408294678
471,2.901768445968628,2.3163881301879883
472,2.675455093383789,2.2749435901641846
473,2.7607531547546387,2.242263078689575
474,2.824922800064087,2.2378456592559814
475,2.8356399536132812,2.2219045162200928
476,2.9406778812408447,2.3168704509735107
477,2.879613161087036,2.29117751121521
478,2.739506959915161,2.219017267227173
479,2.9189281463623047,2.2855136394500732
480,3.0164713859558105,2.3153457641601562
481,2.9637765884399414,2.2677669525146484
482,2.844728469848633,2.2043871879577637
483,2.9167299270629883,2.271766424179077
484,2.9156508445739746,2.275465488433838
485,2.7746739387512207,2.2041831016540527
486,2.8361353874206543,2.2582616806030273
487,2.9414567947387695,2.2937424182891846
488,2.8653812408447266,2.1926136016845703
489,2.8188822269439697,2.173814535140991
490,2.8672280311584473,2.199249267578125
491,2.840737819671631,2.1974334716796875
492,2.8286828994750977,2.243912696838379
493,2.8737311363220215,2.236182928085327
494,2.7808594703674316,2.190885543823242
495,2.7711329460144043,2.248318910598755
496,2.7513198852539062,2.19338059425354
497,2.7908496856689453,2.170940399169922
498,2.6693472862243652,2.1735730171203613
499,2.7515246868133545,2.2734456062316895
500,2.8056235313415527,2.227635383605957
501,2.761702537536621,2.1321380138397217
502,2.75228214263916,2.1752243041992188
503,2.797334671020508,2.2496981620788574
504,2.7442569732666016,2.2869346141815186
505,2.677004098892212,2.1745259761810303
506,2.768899917602539,2.150641441345215
507,2.6497371196746826,2.214107036590576
508,2.7483837604522705,2.2364659309387207
509,2.690476417541504,2.2448959350585938
510,2.733309030532837,2.2031078338623047
511,2.7338972091674805,2.1969351768493652
512,2.592421531677246,2.196572780609131
513,2.817704200744629,2.26244854927063
514,2.7963531017303467,2.2628443241119385
515,2.700766086578369,2.2587363719940186
516,2.7556822299957275,2.271103858947754
517,2.7141916751861572,2.2514445781707764
518,2.7478106021881104,2.3037006855010986
519,2.5908050537109375,2.1679773330688477
520,2.688523769378662,2.164719343185425
521,2.6342029571533203,2.2400829792022705
522,2.6809234619140625,2.2281672954559326
523,2.629300594329834,2.1693367958068848
524,2.6793816089630127,2.286015748977661
525,2.7337474822998047,2.243708848953247
526,2.753324508666992,2.190866708755493
527,2.6431713104248047,2.1778488159179688
528,2.7613942623138428,2.191392183303833
529,2.728970527648926,2.1858456134796143
530,2.7917633056640625,2.2990307807922363
531,2.8421742916107178,2.238309860229492
532,2.8385963439941406,2.281964063644409
533,2.6755411624908447,2.2350544929504395
534,2.8341939449310303,2.165316581726074
535,2.8360395431518555,2.2584877014160156
536,2.7400312423706055,2.2485101222991943
537,2.7024219036102295,2.122683525085449
538,2.7112364768981934,2.233623743057251
539,2.800384044647217,2.2053797245025635
540,2.7945847511291504,2.221309185028076
541,2.8671300411224365,2.3399109840393066
542,2.719200372695923,2.2380261421203613
543,2.832364797592163,2.242870569229126
544,2.6837663650512695,2.26297664642334
545,2.739572763442993,2.2630624771118164
546,2.801222324371338,2.1981325149536133
547,2.725508213043213,2.2281739711761475
548,2.7875685691833496,2.2604730129241943
549,2.718458414077759,2.2245805263519287
550,2.7452569007873535,2.1958608627319336
551,2.7342655658721924,2.196962833404541
552,2.779972553253174,2.1731414794921875
553,2.8421897888183594,2.188135862350464
554,2.8346786499023438,2.2056219577789307
555,2.7345364093780518,2.1070942878723145
556,2.8174803256988525,2.153374433517456
557,2.7735891342163086,2.1510372161865234
558,2.896559715270996,2.222123384475708
559,2.847243070602417,2.2228620052337646
560,2.899956703186035,2.236229419708252
561,2.9250917434692383,2.2731423377990723
562,3.079559564590454,2.2671568393707275
563,2.859184741973877,2.1277546882629395
564,2.8940670490264893,2.2522013187408447
565,2.8270387649536133,2.2178633213043213
566,3.0586533546447754,2.239550828933716
567,2.942582130432129,2.1939713954925537
568,2.842275857925415,2.247987985610962
569,2.9706788063049316,2.266672372817993
570,2.8064160346984863,2.325051784515381
571,2.9521355628967285,2.2581722736358643
572,2.9042205810546875,2.2593724727630615
573,2.9046807289123535,2.3089816570281982
574,3.028172016143799,2.296635150909424
575,2.925126552581787,2.2207627296447754
576,2.99641752243042,2.2912437915802
577,2.89029598236084,2.243544101715088
578,3.033846616744995,2.277472972869873
579,2.921569347381592,2.3110013008117676
580,2.884268045425415,2.2825496196746826
581,2.911020278930664,2.2768971920013428
582,2.9553141593933105,2.3171191215515137
583,2.8511860370635986,2.2578556537628174
584,2.8356118202209473,2.211254358291626
585,2.990338087081909,2.3583922386169434
586,2.971405506134033,2.2736287117004395
587,2.90083646774292,2.288188934326172
588,3.0301320552825928,2.382744550704956
589,2.8701841831207275,2.2442431449890137
590,2.9155664443969727,2.301914930343628
591,3.1110129356384277,2.3265275955200195
592,2.9891750812530518,2.292764902114868
593,3.0139503479003906,2.392754554748535
594,3.0330748558044434,2.290754795074463
595,2.9753637313842773,2.397451162338257
596,2.943946361541748,2.3246376514434814
597,2.9408938884735107,2.365177869796753
598,2.938847064971924,2.3492608070373535
599,2.956336259841919,2.3012380599975586
600,2.9308533668518066,2.402312755584717
601,2.8897206783294678,2.315343141555786
602,2.9426097869873047,2.279890537261963
603,2.9377222061157227,2.3261098861694336
604,2.9106431007385254,2.2628531455993652
605,2.931288003921509,2.368201732635498
606,2.944026470184326,2.3250627517700195
607,2.8597841262817383,2.3461129665374756
608,2.9171454906463623,2.338240146636963
609,2.937581777572632,2.3182997703552246
610,2.8811686038970947,2.276398181915283
611,2.871253490447998,2.2781896591186523
612,2.991344928741455,2.2889630794525146
613,2.891075611114502,2.301464796066284
614,2.8545265197753906,2.2510600090026855
615,2.948808193206787,2.3195574283599854
616,2.892686128616333,2.310346841812134
617,2.961286783218384,2.3762025833129883
618,2.973958969116211,2.338805913925171
619,2.937659978866577,2.370806932449341
620,2.948742389678955,2.361323356628418
621,2.9312357902526855,2.353656053543091
622,2.8975882530212402,2.350642204284668
623,2.9562602043151855,2.342440366744995
624,3.002969264984131,2.3624536991119385
625,2.8784539699554443,2.347059965133667
626,2.9115335941314697,2.321024179458618
627,2.9035403728485107,2.3753583431243896
628,3.002865791320801,2.4123101234436035
629,3.05387020111084,2.331817150115967
630,2.96142578125,2.2985618114471436
631,2.9499285221099854,2.332315683364868
632,2.9577693939208984,2.328425168991089
633,2.9039077758789062,2.3273088932037354
634,2.9212536811828613,2.3860232830047607
635,2.936129331588745,2.3599348068237305
636,2.9484667778015137,2.326127767562866
637,2.8927628993988037,2.299565553665161
638,2.8897624015808105,2.3483493328094482
639,2.8670198917388916,2.2319092750549316
640,2.938344955444336,2.335963010787964
641,2.7498161792755127,2.220184087753296
642,2.89785099029541,2.272250175476074
643,2.8633267879486084,2.3171069622039795
644,2.732576370239258,2.2392995357513428
645,2.778076648712158,2.222870111465454
646,2.7062768936157227,2.1887454986572266
647,2.7867119312286377,2.3040597438812256
648,2.899759531021118,2.2905051708221436
649,2.7681283950805664,2.1995444297790527
650,2.756894826889038,2.197653293609619
651,2.7224762439727783,2.224149703979492
652,2.7240638732910156,2.198106527328491
653,2.7225325107574463,2.244934320449829
654,2.6431221961975098,2.235529899597168
655,2.770887613296509,2.255201816558838
656,2.6848132610321045,2.1611030101776123
657,2.6356711387634277,2.196953773498535
658,2.7370476722717285,2.2169175148010254
659,2.564568281173706,2.0981340408325195
660,2.6436147689819336,2.1381688117980957
661,2.603818893432617,2.1495132446289062
662,2.5585551261901855,2.061657190322876
663,2.6642138957977295,2.1804261207580566
664,2.5835776329040527,2.1620707511901855
665,2.7010960578918457,2.1848835945129395
666,2.72183895111084,2.189774990081787
667,2.5861527919769287,2.1755053997039795
668,2.7917795181274414,2.173213481903076
669,2.693366527557373,2.162585973739624
670,2.4984443187713623,2.0814507007598877
671,2.6741600036621094,2.1140170097351074
672,2.595661163330078,2.125405788421631
673,2.5441782474517822,2.05448842048645
674,2.5647857189178467,2.1068108081817627
675,2.6115033626556396,2.1196019649505615
676,2.5174560546875,2.1239805221557617
677,2.567268133163452,2.1481359004974365
678,2.48494815826416,2.0908873081207275
679,2.461812973022461,2.1316332817077637
680,2.4543700218200684,2.0754733085632324
681,2.56829571723938,2.007533550262451
682,2.4690604209899902,2.0015010833740234
683,2.471519947052002,2.0279977321624756
684,2.5628817081451416,2.1497395038604736
685,2.4298057556152344,2.033107042312622
686,2.469799518585205,2.0726125240325928
687,2.531859874725342,2.09828519821167
688,2.589869737625122,2.089186668395996
689,2.500809907913208,2.169076442718506
690,2.51513934135437,2.2233917713165283
691,2.455482006072998,2.1071560382843018
692,2.4969711303710938,2.0876100063323975
693,2.5933284759521484,2.18766713142395
694,2.66874623298645,2.1335813999176025
695,2.6510190963745117,2.189767837524414
696,2.600811243057251,2.179353952407837
697,2.599684238433838,2.1694090366363525
698,2.705460548400879,2.2910315990448
699,2.677095413208008,2.2009048461914062
700,2.6460680961608887,2.275582790374756
701,2.6702985763549805,2.2839317321777344
702,2.6659586429595947,2.253542423248291
703,2.629744052886963,2.25038743019104
704,2.628941059112549,2.2027151584625244
705,2.610929489135742,2.2350974082946777
706,2.608774423599243,2.2053637504577637
707,2.6152162551879883,2.233222484588623
708,2.7388594150543213,2.2992327213287354
709,2.556030511856079,2.2170608043670654
710,2.543135643005371,2.220280885696411
711,2.6516034603118896,2.185396432876587
712,2.654353618621826,2.2279911041259766
713,2.5279135704040527,2.1603848934173584
714,2.601144313812256,2.1673784255981445
715,2.6183323860168457,2.2350876331329346
716,2.6774635314941406,2.21492075920105
717,2.5470266342163086,2.139901638031006
718,2.5285558700561523,2.1778993606567383
719,2.541538715362549,2.1282095909118652
720,2.536114454269409,2.178800106048584
721,2.611142635345459,2.2104086875915527
722,2.5679805278778076,2.205672025680542
723,2.5927507877349854,2.1461949348449707
724,2.5432465076446533,2.091142416000366
725,2.672787666320801,2.221139430999756
726,2.533367395401001,2.1438918113708496
727,2.5562145709991455,2.194859266281128
728,2.4980850219726562,2.158757448196411
729,2.5714235305786133,2.175943613052368
730,2.58398175239563,2.139948844909668
731,2.5266427993774414,2.1366138458251953
732,2.6395177841186523,2.190253257751465
733,2.586740255355835,2.1587131023406982
734,2.515697717666626,2.1335208415985107
